event_date,user_id,event_name,source,destination_city,craft_interest,booking_id,participants,price_per_person
2026-07-12,u3863,booking_started,Google Search,Khurja,Blue Pottery,,,
2026-07-12,u3863,payment_success,Google Search,Khurja,Blue Pottery,CRB5603,6,2200
2026-07-12,u3863,booking_completed,Google Search,Khurja,Blue Pottery,CRB5603,6,2200
2026-07-12,u3864,page_view,Referral,Khurja,Blue Pottery,,,
2026-07-12,u3864,booking_started,Referral,Khurja,Blue Pottery,,,
2026-07-12,u3865,page_view,Referral,Varanasi,Warli Painting,,,
2026-07-12,u3865,booking_started,Referral,Varanasi,Warli Painting,,,
2026-07-12,u3865,payment_success,Referral,Varanasi,Warli Painting,CRB5604,2,2200
2026-07-12,u3865,booking_completed,Referral,Varanasi,Warli Painting,CRB5604,2,2200
2026-07-12,u3865,review_submitted,Referral,Varanasi,Warli Painting,CRB5604,2,2200
2026-07-12,u3866,page_view,Travel Blog,Khurja,Block Printing,,,
2026-07-12,u3866,experience_card_viewed,Travel Blog,Khurja,Block Printing,,,
2026-07-12,u3867,page_view,Google Search,Bangalore,Block Printing,,,
2026-07-12,u3867,booking_started,Google Search,Bangalore,Block Printing,,,
2026-07-12,u3867,payment_success,Google Search,Bangalore,Block Printing,CRB5605,2,2200
2026-07-12,u3868,page_view,Google Search,Udaipur,Warli Painting,,,
2026-07-12,u3868,experience_card_viewed,Google Search,Udaipur,Warli Painting,,,
2026-07-12,u3869,page_view,Direct,Udaipur,Pottery,,,
2026-07-12,u3869,booking_started,Direct,Udaipur,Pottery,,,
2026-07-12,u3869,payment_success,Direct,Udaipur,Pottery,CRB5606,12,3500
2026-07-12,u3869,booking_completed,Direct,Udaipur,Pottery,CRB5606,12,3500
2026-07-12,u3869,review_submitted,Direct,Udaipur,Pottery,CRB5606,12,3500
2026-07-12,u3870,page_view,Google Search,Khurja,Pottery,,,
2026-07-12,u3870,experience_card_viewed,Google Search,Khurja,Pottery,,,
2026-07-12,u3871,page_view,Travel Blog,Khurja,Warli Painting,,,
2026-07-12,u3871,experience_card_viewed,Travel Blog,Khurja,Warli Painting,,,
2026-07-12,u3872,page_view,Direct,Khurja,Block Printing,,,
2026-07-12,u3872,experience_card_viewed,Direct,Khurja,Block Printing,,,
2026-07-12,u3873,page_view,Google Search,Varanasi,Pottery,,,
2026-07-12,u3873,experience_card_viewed,Google Search,Varanasi,Pottery,,,
2026-07-12,u3874,page_view,Instagram,Bangalore,Weaving,,,
2026-07-12,u3875,page_view,Instagram,Jaipur,Warli Painting,,,
2026-07-12,u3875,booking_started,Instagram,Jaipur,Warli Painting,,,
2026-07-12,u3875,payment_success,Instagram,Jaipur,Warli Painting,CRB5607,12,3500
2026-07-12,u3876,page_view,Travel Blog,Jaipur,Block Printing,,,
2026-07-12,u3876,experience_card_viewed,Travel Blog,Jaipur,Block Printing,,,
2026-07-12,u3876,booking_started,Travel Blog,Jaipur,Block Printing,,,
2026-07-12,u3876,payment_success,Travel Blog,Jaipur,Block Printing,CRB5608,6,3000
2026-07-12,u3876,booking_completed,Travel Blog,Jaipur,Block Printing,CRB5608,6,3000
2026-07-12,u3877,page_view,Instagram,Udaipur,Blue Pottery,,,
2026-07-12,u3878,page_view,Direct,Varanasi,Blue Pottery,,,
2026-07-12,u3878,experience_card_viewed,Direct,Varanasi,Blue Pottery,,,
2026-07-12,u3879,page_view,Referral,Khurja,Pottery,,,
2026-07-12,u3879,experience_card_viewed,Referral,Khurja,Pottery,,,
2026-07-12,u3880,page_view,Google Search,Khurja,Pottery,,,
2026-07-12,u3881,page_view,Direct,Jaipur,Block Printing,,,
2026-07-12,u3882,page_view,Google Search,Varanasi,Warli Painting,,,
2026-07-12,u3883,page_view,Direct,Khurja,Pottery,,,
2026-07-12,u3883,experience_card_viewed,Direct,Khurja,Pottery,,,
2026-07-12,u3884,page_view,Travel Blog,Jaipur,Blue Pottery,,,
2026-07-12,u3884,experience_card_viewed,Travel Blog,Jaipur,Blue Pottery,,,
2026-07-12,u3885,page_view,Referral,Khurja,Weaving,,,
2026-07-12,u3886,page_view,Google Search,Udaipur,Pottery,,,
2026-07-12,u3886,experience_card_viewed,Google Search,Udaipur,Pottery,,,
2026-07-12,u3887,page_view,Direct,Jaipur,Weaving,,,
2026-07-12,u3887,experience_card_viewed,Direct,Jaipur,Weaving,,,
2026-07-12,u3888,page_view,Referral,Jaipur,Pottery,,,
2026-07-12,u3888,experience_card_viewed,Referral,Jaipur,Pottery,,,
2026-07-12,u3889,page_view,Google Search,Bangalore,Weaving,,,
2026-07-12,u3890,page_view,Referral,Khurja,Block Printing,,,
2026-07-12,u3890,booking_started,Referral,Khurja,Block Printing,,,
2026-07-12,u3891,page_view,Google Search,Udaipur,Block Printing,,,
2026-07-12,u3891,experience_card_viewed,Google Search,Udaipur,Block Printing,,,
2026-07-12,u3892,page_view,Travel Blog,Khurja,Warli Painting,,,
2026-07-12,u3893,page_view,Referral,Udaipur,Block Printing,,,
2026-07-12,u3893,experience_card_viewed,Referral,Udaipur,Block Printing,,,
2026-07-12,u3893,booking_started,Referral,Udaipur,Block Printing,,,
2026-07-12,u3893,payment_success,Referral,Udaipur,Block Printing,CRB5609,6,2000
2026-07-12,u3893,booking_completed,Referral,Udaipur,Block Printing,CRB5609,6,2000
2026-07-12,u3893,review_submitted,Referral,Udaipur,Block Printing,CRB5609,6,2000
2026-07-12,u3894,page_view,Travel Blog,Varanasi,Block Printing,,,
2026-07-12,u3894,experience_card_viewed,Travel Blog,Varanasi,Block Printing,,,
2026-07-12,u3895,page_view,Referral,Varanasi,Blue Pottery,,,
2026-07-12,u3895,experience_card_viewed,Referral,Varanasi,Blue Pottery,,,
2026-07-12,u3896,page_view,Instagram,Bangalore,Blue Pottery,,,
2026-07-12,u3896,booking_started,Instagram,Bangalore,Blue Pottery,,,
2026-07-12,u3896,payment_success,Instagram,Bangalore,Blue Pottery,CRB5610,12,2000
2026-07-12,u3896,booking_completed,Instagram,Bangalore,Blue Pottery,CRB5610,12,2000
2026-07-12,u3896,review_submitted,Instagram,Bangalore,Blue Pottery,CRB5610,12,2000
2026-07-12,u3897,page_view,Google Search,Udaipur,Pottery,,,
2026-07-12,u3897,booking_started,Google Search,Udaipur,Pottery,,,
2026-07-12,u3898,page_view,Travel Blog,Jaipur,Pottery,,,
2026-07-12,u3898,booking_started,Travel Blog,Jaipur,Pottery,,,
2026-07-12,u3898,payment_success,Travel Blog,Jaipur,Pottery,CRB5611,3,2500
2026-07-12,u3898,booking_completed,Travel Blog,Jaipur,Pottery,CRB5611,3,2500
2026-07-12,u3899,page_view,Direct,Bangalore,Blue Pottery,,,
2026-07-12,u3899,experience_card_viewed,Direct,Bangalore,Blue Pottery,,,
2026-07-12,u3900,page_view,Direct,Udaipur,Pottery,,,
2026-07-12,u3900,experience_card_viewed,Direct,Udaipur,Pottery,,,
2026-07-12,u3901,page_view,Travel Blog,Khurja,Block Printing,,,
2026-07-12,u3902,page_view,Google Search,Khurja,Blue Pottery,,,
2026-07-12,u3903,page_view,Instagram,Udaipur,Weaving,,,
2026-07-12,u3904,page_view,Direct,Bangalore,Blue Pottery,,,
2026-07-12,u3905,page_view,Google Search,Khurja,Warli Painting,,,
2026-07-12,u3906,page_view,Referral,Khurja,Block Printing,,,
2026-07-12,u3907,page_view,Travel Blog,Varanasi,Weaving,,,
2026-07-12,u3907,experience_card_viewed,Travel Blog,Varanasi,Weaving,,,
2026-07-12,u3908,page_view,Direct,Varanasi,Pottery,,,
2026-07-12,u3908,experience_card_viewed,Direct,Varanasi,Pottery,,,
2026-07-12,u3908,booking_started,Direct,Varanasi,Pottery,,,
2026-07-12,u3908,payment_success,Direct,Varanasi,Pottery,CRB5612,2,2000
2026-07-12,u3908,booking_completed,Direct,Varanasi,Pottery,CRB5612,2,2000
2026-07-12,u3909,page_view,Direct,Udaipur,Weaving,,,
2026-07-12,u3909,experience_card_viewed,Direct,Udaipur,Weaving,,,
2026-07-12,u3910,page_view,Instagram,Khurja,Blue Pottery,,,
2026-07-12,u3911,page_view,Referral,Varanasi,Warli Painting,,,
2026-07-12,u3912,page_view,Travel Blog,Varanasi,Warli Painting,,,
2026-07-12,u3912,experience_card_viewed,Travel Blog,Varanasi,Warli Painting,,,
2026-07-12,u3913,page_view,Referral,Jaipur,Blue Pottery,,,
2026-07-12,u3914,page_view,Referral,Udaipur,Block Printing,,,
2026-07-12,u3914,experience_card_viewed,Referral,Udaipur,Block Printing,,,
2026-07-12,u3915,page_view,Instagram,Udaipur,Pottery,,,
2026-07-12,u3915,experience_card_viewed,Instagram,Udaipur,Pottery,,,
2026-07-12,u3916,page_view,Travel Blog,Khurja,Block Printing,,,
2026-07-12,u3917,page_view,Referral,Bangalore,Blue Pottery,,,
2026-07-12,u3918,page_view,Travel Blog,Jaipur,Block Printing,,,
2026-07-12,u3919,page_view,Referral,Khurja,Warli Painting,,,
2026-07-12,u3919,booking_started,Referral,Khurja,Warli Painting,,,
2026-07-12,u3919,payment_success,Referral,Khurja,Warli Painting,CRB5613,6,2500
2026-07-12,u3919,booking_completed,Referral,Khurja,Warli Painting,CRB5613,6,2500
2026-07-12,u3919,review_submitted,Referral,Khurja,Warli Painting,CRB5613,6,2500
2026-07-12,u3920,page_view,Google Search,Udaipur,Blue Pottery,,,
2026-07-12,u3921,page_view,Google Search,Jaipur,Weaving,,,
2026-07-12,u3922,page_view,Direct,Bangalore,Warli Painting,,,
2026-07-13,u3923,page_view,Referral,Udaipur,Blue Pottery,,,
2026-07-13,u3923,experience_card_viewed,Referral,Udaipur,Blue Pottery,,,
2026-07-13,u3924,page_view,Referral,Varanasi,Pottery,,,
2026-07-13,u3924,experience_card_viewed,Referral,Varanasi,Pottery,,,
2026-07-13,u3924,booking_started,Referral,Varanasi,Pottery,,,
2026-07-13,u3924,payment_success,Referral,Varanasi,Pottery,CRB5614,4,2500
2026-07-13,u3924,booking_completed,Referral,Varanasi,Pottery,CRB5614,4,2500
2026-07-13,u3925,page_view,Referral,Varanasi,Warli Painting,,,
2026-07-13,u3925,experience_card_viewed,Referral,Varanasi,Warli Painting,,,
2026-07-13,u3925,booking_started,Referral,Varanasi,Warli Painting,,,
2026-07-13,u3926,page_view,Travel Blog,Varanasi,Block Printing,,,
2026-07-13,u3927,page_view,Direct,Khurja,Pottery,,,
2026-07-13,u3927,experience_card_viewed,Direct,Khurja,Pottery,,,
2026-07-13,u3928,page_view,Direct,Udaipur,Pottery,,,
2026-07-13,u3929,page_view,Google Search,Bangalore,Warli Painting,,,
2026-07-13,u3930,page_view,Direct,Varanasi,Block Printing,,,
2026-07-13,u3930,experience_card_viewed,Direct,Varanasi,Block Printing,,,
2026-07-13,u3930,booking_started,Direct,Varanasi,Block Printing,,,
2026-07-13,u3930,payment_success,Direct,Varanasi,Block Printing,CRB5615,12,1800
2026-07-13,u3930,booking_completed,Direct,Varanasi,Block Printing,CRB5615,12,1800
2026-07-13,u3930,review_submitted,Direct,Varanasi,Block Printing,CRB5615,12,1800
2026-07-13,u3931,page_view,Referral,Bangalore,Weaving,,,
2026-07-13,u3931,experience_card_viewed,Referral,Bangalore,Weaving,,,
2026-07-13,u3932,page_view,Travel Blog,Varanasi,Weaving,,,
2026-07-13,u3932,experience_card_viewed,Travel Blog,Varanasi,Weaving,,,
2026-07-13,u3933,page_view,Google Search,Jaipur,Pottery,,,
2026-07-13,u3933,experience_card_viewed,Google Search,Jaipur,Pottery,,,
2026-07-13,u3934,page_view,Direct,Udaipur,Weaving,,,
2026-07-13,u3934,experience_card_viewed,Direct,Udaipur,Weaving,,,
2026-07-13,u3934,booking_started,Direct,Udaipur,Weaving,,,
2026-07-13,u3934,payment_success,Direct,Udaipur,Weaving,CRB5616,3,2500
2026-07-13,u3934,booking_completed,Direct,Udaipur,Weaving,CRB5616,3,2500
2026-07-13,u3934,review_submitted,Direct,Udaipur,Weaving,CRB5616,3,2500
2026-07-13,u3935,page_view,Instagram,Khurja,Blue Pottery,,,
2026-07-13,u3935,experience_card_viewed,Instagram,Khurja,Blue Pottery,,,
2026-07-13,u3936,page_view,Referral,Bangalore,Warli Painting,,,
2026-07-13,u3936,experience_card_viewed,Referral,Bangalore,Warli Painting,,,
2026-07-13,u3937,page_view,Referral,Udaipur,Block Printing,,,
2026-07-13,u3938,page_view,Instagram,Bangalore,Warli Painting,,,
2026-07-13,u3938,experience_card_viewed,Instagram,Bangalore,Warli Painting,,,
2026-07-13,u3938,booking_started,Instagram,Bangalore,Warli Painting,,,
2026-07-13,u3938,payment_success,Instagram,Bangalore,Warli Painting,CRB5617,4,1800
2026-07-13,u3938,booking_completed,Instagram,Bangalore,Warli Painting,CRB5617,4,1800
2026-07-13,u3938,review_submitted,Instagram,Bangalore,Warli Painting,CRB5617,4,1800
2026-07-13,u3939,page_view,Direct,Bangalore,Weaving,,,
2026-07-13,u3939,experience_card_viewed,Direct,Bangalore,Weaving,,,
2026-07-13,u3939,booking_started,Direct,Bangalore,Weaving,,,
2026-07-13,u3940,page_view,Google Search,Udaipur,Pottery,,,
2026-07-13,u3941,page_view,Instagram,Khurja,Pottery,,,
2026-07-13,u3941,experience_card_viewed,Instagram,Khurja,Pottery,,,
2026-07-13,u3942,page_view,Referral,Udaipur,Pottery,,,
2026-07-13,u3942,booking_started,Referral,Udaipur,Pottery,,,
2026-07-13,u3942,payment_success,Referral,Udaipur,Pottery,CRB5618,12,3000
2026-07-13,u3942,booking_completed,Referral,Udaipur,Pottery,CRB5618,12,3000
2026-07-13,u3943,page_view,Direct,Varanasi,Pottery,,,
2026-07-13,u3944,page_view,Direct,Jaipur,Pottery,,,
2026-07-13,u3945,page_view,Travel Blog,Udaipur,Weaving,,,
2026-07-13,u3945,experience_card_viewed,Travel Blog,Udaipur,Weaving,,,
2026-07-13,u3945,booking_started,Travel Blog,Udaipur,Weaving,,,
2026-07-13,u3946,page_view,Referral,Khurja,Weaving,,,
2026-07-13,u3946,experience_card_viewed,Referral,Khurja,Weaving,,,
2026-07-13,u3946,booking_started,Referral,Khurja,Weaving,,,
2026-07-13,u3947,page_view,Referral,Jaipur,Pottery,,,
2026-07-13,u3947,experience_card_viewed,Referral,Jaipur,Pottery,,,
2026-07-13,u3948,page_view,Referral,Udaipur,Blue Pottery,,,
2026-07-13,u3948,experience_card_viewed,Referral,Udaipur,Blue Pottery,,,
2026-07-13,u3949,page_view,Referral,Khurja,Pottery,,,
2026-07-13,u3949,experience_card_viewed,Referral,Khurja,Pottery,,,
2026-07-13,u3950,page_view,Google Search,Bangalore,Pottery,,,
2026-07-13,u3950,experience_card_viewed,Google Search,Bangalore,Pottery,,,
2026-07-13,u3950,booking_started,Google Search,Bangalore,Pottery,,,
2026-07-13,u3950,payment_success,Google Search,Bangalore,Pottery,CRB5619,2,1800
2026-07-13,u3950,booking_completed,Google Search,Bangalore,Pottery,CRB5619,2,1800
2026-07-13,u3950,review_submitted,Google Search,Bangalore,Pottery,CRB5619,2,1800
2026-07-13,u3951,page_view,Travel Blog,Udaipur,Block Printing,,,
2026-07-13,u3951,booking_started,Travel Blog,Udaipur,Block Printing,,,
2026-07-13,u3952,page_view,Travel Blog,Varanasi,Block Printing,,,
2026-07-13,u3952,experience_card_viewed,Travel Blog,Varanasi,Block Printing,,,
2026-07-13,u3953,page_view,Travel Blog,Bangalore,Warli Painting,,,
2026-07-13,u3953,experience_card_viewed,Travel Blog,Bangalore,Warli Painting,,,
2026-07-13,u3954,page_view,Google Search,Jaipur,Pottery,,,
2026-07-13,u3954,experience_card_viewed,Google Search,Jaipur,Pottery,,,
2026-07-13,u3955,page_view,Instagram,Jaipur,Pottery,,,
2026-07-13,u3956,page_view,Direct,Varanasi,Blue Pottery,,,
2026-07-13,u3956,experience_card_viewed,Direct,Varanasi,Blue Pottery,,,
2026-07-13,u3956,booking_started,Direct,Varanasi,Blue Pottery,,,
2026-07-13,u3956,payment_success,Direct,Varanasi,Blue Pottery,CRB5620,2,1500
2026-07-13,u3956,booking_completed,Direct,Varanasi,Blue Pottery,CRB5620,2,1500
2026-07-13,u3956,review_submitted,Direct,Varanasi,Blue Pottery,CRB5620,2,1500
2026-07-13,u3957,page_view,Travel Blog,Khurja,Pottery,,,
2026-07-13,u3957,booking_started,Travel Blog,Khurja,Pottery,,,
2026-07-13,u3957,payment_success,Travel Blog,Khurja,Pottery,CRB5621,6,1500
2026-07-13,u3957,booking_completed,Travel Blog,Khurja,Pottery,CRB5621,6,1500
2026-07-13,u3958,page_view,Instagram,Udaipur,Blue Pottery,,,
2026-07-13,u3958,experience_card_viewed,Instagram,Udaipur,Blue Pottery,,,
2026-07-13,u3958,booking_started,Instagram,Udaipur,Blue Pottery,,,
2026-07-13,u3958,payment_success,Instagram,Udaipur,Blue Pottery,CRB5622,2,2000
2026-07-13,u3958,booking_completed,Instagram,Udaipur,Blue Pottery,CRB5622,2,2000
2026-07-13,u3958,review_submitted,Instagram,Udaipur,Blue Pottery,CRB5622,2,2000
2026-07-13,u3959,page_view,Travel Blog,Khurja,Weaving,,,
2026-07-13,u3959,experience_card_viewed,Travel Blog,Khurja,Weaving,,,
2026-07-13,u3960,page_view,Google Search,Khurja,Weaving,,,
2026-07-13,u3961,page_view,Direct,Varanasi,Blue Pottery,,,
2026-07-13,u3961,experience_card_viewed,Direct,Varanasi,Blue Pottery,,,
2026-07-13,u3962,page_view,Referral,Bangalore,Pottery,,,
2026-07-13,u3963,page_view,Google Search,Udaipur,Warli Painting,,,
2026-07-13,u3963,booking_started,Google Search,Udaipur,Warli Painting,,,
2026-07-13,u3963,payment_success,Google Search,Udaipur,Warli Painting,CRB5623,2,1500
2026-07-13,u3963,booking_completed,Google Search,Udaipur,Warli Painting,CRB5623,2,1500
2026-07-13,u3963,review_submitted,Google Search,Udaipur,Warli Painting,CRB5623,2,1500
2026-07-13,u3964,page_view,Referral,Bangalore,Blue Pottery,,,
2026-07-13,u3965,page_view,Instagram,Jaipur,Blue Pottery,,,
2026-07-13,u3966,page_view,Travel Blog,Varanasi,Block Printing,,,
2026-07-13,u3967,page_view,Direct,Khurja,Weaving,,,
2026-07-13,u3967,experience_card_viewed,Direct,Khurja,Weaving,,,
2026-07-13,u3968,page_view,Direct,Varanasi,Weaving,,,
2026-07-13,u3968,experience_card_viewed,Direct,Varanasi,Weaving,,,
2026-07-13,u3969,page_view,Instagram,Udaipur,Block Printing,,,
2026-07-13,u3969,experience_card_viewed,Instagram,Udaipur,Block Printing,,,
2026-07-13,u3969,booking_started,Instagram,Udaipur,Block Printing,,,
2026-07-13,u3969,payment_success,Instagram,Udaipur,Block Printing,CRB5624,10,3000
2026-07-13,u3969,booking_completed,Instagram,Udaipur,Block Printing,CRB5624,10,3000
2026-07-13,u3969,review_submitted,Instagram,Udaipur,Block Printing,CRB5624,10,3000
2026-07-13,u3970,page_view,Referral,Khurja,Pottery,,,
2026-07-13,u3970,experience_card_viewed,Referral,Khurja,Pottery,,,
2026-07-13,u3970,booking_started,Referral,Khurja,Pottery,,,
2026-07-13,u3970,payment_success,Referral,Khurja,Pottery,CRB5625,4,2500
2026-07-13,u3970,booking_completed,Referral,Khurja,Pottery,CRB5625,4,2500
2026-07-13,u3970,review_submitted,Referral,Khurja,Pottery,CRB5625,4,2500
2026-07-13,u3971,page_view,Direct,Khurja,Pottery,,,
2026-07-13,u3972,page_view,Travel Blog,Jaipur,Weaving,,,
2026-07-13,u3972,experience_card_viewed,Travel Blog,Jaipur,Weaving,,,
2026-07-13,u3973,page_view,Direct,Bangalore,Warli Painting,,,
2026-07-13,u3973,booking_started,Direct,Bangalore,Warli Painting,,,
2026-07-13,u3973,payment_success,Direct,Bangalore,Warli Painting,CRB5626,2,1500
2026-07-13,u3973,booking_completed,Direct,Bangalore,Warli Painting,CRB5626,2,1500
2026-07-13,u3974,page_view,Direct,Varanasi,Pottery,,,
2026-07-13,u3975,page_view,Referral,Bangalore,Pottery,,,
2026-07-13,u3975,experience_card_viewed,Referral,Bangalore,Pottery,,,
2026-07-13,u3976,page_view,Google Search,Khurja,Warli Painting,,,
2026-07-13,u3977,page_view,Referral,Khurja,Blue Pottery,,,
2026-07-13,u3978,page_view,Google Search,Khurja,Weaving,,,
2026-07-13,u3978,booking_started,Google Search,Khurja,Weaving,,,
2026-07-13,u3978,payment_success,Google Search,Khurja,Weaving,CRB5627,10,2000
2026-07-13,u3978,booking_completed,Google Search,Khurja,Weaving,CRB5627,10,2000
2026-07-13,u3978,review_submitted,Google Search,Khurja,Weaving,CRB5627,10,2000
2026-07-13,u3979,page_view,Google Search,Khurja,Warli Painting,,,
2026-07-13,u3979,experience_card_viewed,Google Search,Khurja,Warli Painting,,,
2026-07-13,u3979,booking_started,Google Search,Khurja,Warli Painting,,,
2026-07-13,u3980,page_view,Travel Blog,Khurja,Block Printing,,,
2026-07-13,u3980,experience_card_viewed,Travel Blog,Khurja,Block Printing,,,
2026-07-13,u3981,page_view,Direct,Udaipur,Pottery,,,
2026-07-13,u3981,experience_card_viewed,Direct,Udaipur,Pottery,,,
2026-07-13,u3982,page_view,Google Search,Udaipur,Pottery,,,
2026-07-13,u3983,page_view,Google Search,Jaipur,Blue Pottery,,,
2026-07-13,u3983,experience_card_viewed,Google Search,Jaipur,Blue Pottery,,,
2026-07-13,u3984,page_view,Referral,Bangalore,Warli Painting,,,
2026-07-13,u3984,experience_card_viewed,Referral,Bangalore,Warli Painting,,,
2026-07-13,u3985,page_view,Referral,Jaipur,Pottery,,,
2026-07-13,u3985,experience_card_viewed,Referral,Jaipur,Pottery,,,
2026-07-13,u3985,booking_started,Referral,Jaipur,Pottery,,,
2026-07-13,u3985,payment_success,Referral,Jaipur,Pottery,CRB5628,1,1500
2026-07-13,u3985,booking_completed,Referral,Jaipur,Pottery,CRB5628,1,1500
2026-07-13,u3986,page_view,Instagram,Khurja,Pottery,,,
2026-07-13,u3986,experience_card_viewed,Instagram,Khurja,Pottery,,,
2026-07-13,u3987,page_view,Instagram,Varanasi,Weaving,,,
2026-07-13,u3987,experience_card_viewed,Instagram,Varanasi,Weaving,,,
2026-07-13,u3988,page_view,Instagram,Varanasi,Warli Painting,,,
2026-07-13,u3988,experience_card_viewed,Instagram,Varanasi,Warli Painting,,,
2026-07-13,u3989,page_view,Travel Blog,Bangalore,Blue Pottery,,,
2026-07-13,u3990,page_view,Instagram,Jaipur,Warli Painting,,,
2026-07-13,u3990,experience_card_viewed,Instagram,Jaipur,Warli Painting,,,
2026-07-13,u3991,page_view,Direct,Bangalore,Block Printing,,,
2026-07-13,u3991,experience_card_viewed,Direct,Bangalore,Block Printing,,,
2026-07-13,u3992,page_view,Google Search,Jaipur,Block Printing,,,
2026-07-13,u3992,booking_started,Google Search,Jaipur,Block Printing,,,
2026-07-13,u3993,page_view,Travel Blog,Udaipur,Warli Painting,,,
2026-07-13,u3993,experience_card_viewed,Travel Blog,Udaipur,Warli Painting,,,
2026-07-13,u3994,page_view,Direct,Varanasi,Blue Pottery,,,
2026-07-13,u3995,page_view,Travel Blog,Varanasi,Block Printing,,,
2026-07-13,u3996,page_view,Google Search,Varanasi,Pottery,,,
2026-07-13,u3996,experience_card_viewed,Google Search,Varanasi,Pottery,,,
2026-07-13,u3996,booking_started,Google Search,Varanasi,Pottery,,,
2026-07-13,u3997,page_view,Google Search,Khurja,Block Printing,,,
2026-07-13,u3997,experience_card_viewed,Google Search,Khurja,Block Printing,,,
2026-07-13,u3997,booking_started,Google Search,Khurja,Block Printing,,,
2026-07-13,u3997,payment_success,Google Search,Khurja,Block Printing,CRB5629,1,2000
2026-07-13,u3997,booking_completed,Google Search,Khurja,Block Printing,CRB5629,1,2000
2026-07-13,u3997,review_submitted,Google Search,Khurja,Block Printing,CRB5629,1,2000
2026-07-13,u3998,page_view,Travel Blog,Bangalore,Warli Painting,,,
2026-07-13,u3999,page_view,Instagram,Jaipur,Blue Pottery,,,
2026-07-13,u4000,page_view,Travel Blog,Bangalore,Warli Painting,,,
2026-07-13,u4001,page_view,Direct,Bangalore,Block Printing,,,
2026-07-13,u4002,page_view,Google Search,Jaipur,Warli Painting,,,
2026-07-13,u4002,experience_card_viewed,Google Search,Jaipur,Warli Painting,,,
2026-07-13,u4002,booking_started,Google Search,Jaipur,Warli Painting,,,
2026-07-13,u4002,payment_success,Google Search,Jaipur,Warli Painting,CRB5630,10,1500
2026-07-13,u4002,booking_completed,Google Search,Jaipur,Warli Painting,CRB5630,10,1500
2026-07-13,u4003,page_view,Google Search,Khurja,Warli Painting,,,
2026-07-13,u4003,experience_card_viewed,Google Search,Khurja,Warli Painting,,,
2026-07-13,u4004,page_view,Google Search,Jaipur,Block Printing,,,
2026-07-13,u4004,experience_card_viewed,Google Search,Jaipur,Block Printing,,,
2026-07-13,u4004,booking_started,Google Search,Jaipur,Block Printing,,,
2026-07-13,u4005,page_view,Referral,Khurja,Warli Painting,,,
2026-07-13,u4006,page_view,Instagram,Varanasi,Warli Painting,,,
2026-07-13,u4007,page_view,Direct,Khurja,Warli Painting,,,
2026-07-13,u4007,booking_started,Direct,Khurja,Warli Painting,,,
2026-07-13,u4007,payment_success,Direct,Khurja,Warli Painting,CRB5631,10,1800
2026-07-13,u4007,booking_completed,Direct,Khurja,Warli Painting,CRB5631,10,1800
2026-07-13,u4008,page_view,Google Search,Bangalore,Warli Painting,,,
2026-07-13,u4009,page_view,Google Search,Khurja,Blue Pottery,,,
2026-07-13,u4009,experience_card_viewed,Google Search,Khurja,Blue Pottery,,,
2026-07-13,u4010,page_view,Direct,Varanasi,Block Printing,,,
2026-07-13,u4011,page_view,Travel Blog,Khurja,Blue Pottery,,,
2026-07-13,u4011,experience_card_viewed,Travel Blog,Khurja,Blue Pottery,,,
2026-07-13,u4011,booking_started,Travel Blog,Khurja,Blue Pottery,,,
2026-07-13,u4011,payment_success,Travel Blog,Khurja,Blue Pottery,CRB5632,2,1500
2026-07-13,u4012,page_view,Direct,Khurja,Pottery,,,
2026-07-13,u4013,page_view,Google Search,Jaipur,Warli Painting,,,
2026-07-13,u4014,page_view,Google Search,Varanasi,Pottery,,,
2026-07-13,u4014,experience_card_viewed,Google Search,Varanasi,Pottery,,,
2026-07-13,u4015,page_view,Instagram,Bangalore,Blue Pottery,,,
2026-07-13,u4015,experience_card_viewed,Instagram,Bangalore,Blue Pottery,,,
2026-07-13,u4016,page_view,Instagram,Udaipur,Blue Pottery,,,
2026-07-13,u4016,experience_card_viewed,Instagram,Udaipur,Blue Pottery,,,
2026-07-13,u4016,booking_started,Instagram,Udaipur,Blue Pottery,,,
2026-07-13,u4016,payment_success,Instagram,Udaipur,Blue Pottery,CRB5633,6,3500
2026-07-13,u4016,booking_completed,Instagram,Udaipur,Blue Pottery,CRB5633,6,3500
2026-07-13,u4016,review_submitted,Instagram,Udaipur,Blue Pottery,CRB5633,6,3500
2026-07-13,u4017,page_view,Referral,Khurja,Block Printing,,,
2026-07-13,u4018,page_view,Travel Blog,Udaipur,Block Printing,,,
2026-07-13,u4018,experience_card_viewed,Travel Blog,Udaipur,Block Printing,,,
2026-07-13,u4019,page_view,Instagram,Varanasi,Warli Painting,,,
2026-07-13,u4019,experience_card_viewed,Instagram,Varanasi,Warli Painting,,,
2026-07-13,u4020,page_view,Google Search,Bangalore,Weaving,,,
2026-07-13,u4020,experience_card_viewed,Google Search,Bangalore,Weaving,,,
2026-07-13,u4021,page_view,Instagram,Khurja,Blue Pottery,,,
2026-07-13,u4021,experience_card_viewed,Instagram,Khurja,Blue Pottery,,,
2026-07-13,u4022,page_view,Travel Blog,Bangalore,Blue Pottery,,,
2026-07-13,u4023,page_view,Referral,Bangalore,Block Printing,,,
2026-07-13,u4023,experience_card_viewed,Referral,Bangalore,Block Printing,,,
2026-07-13,u4024,page_view,Referral,Bangalore,Warli Painting,,,
